@relation processindexfeat-weka.filters.unsupervised.attribute.Remove-R3

@attribute AfterNextPOS numeric
@attribute BeforeLastPOS numeric
@attribute LastWordForm numeric
@attribute LastWordPOS numeric
@attribute NextWordForm numeric
@attribute NextWordPOS numeric
@attribute SentenceLength numeric
@attribute WordForm numeric
@attribute WordPOS numeric
@attribute ProcessPercentage numeric

@data
19,12,231,17,2470,11,18,5584,18,0.222222
25,17,5584,18,40,19,18,2470,11,1
2,18,2470,11,1419,25,18,40,19,0.388889
5,11,40,19,92,2,18,1419,25,0.944444
6,19,1419,25,40690,5,18,92,2,0.888889
2,25,92,2,249,6,18,40690,5,0.444444
5,2,40690,5,23,2,18,249,6,0.611111
19,5,249,6,2771,5,18,23,2,0.555556
5,6,23,2,40,19,18,2771,5,0.5
6,2,2771,5,0,5,18,40,19,0.833333
2,5,40,19,249,6,18,0,5,0.666667
47,19,0,5,23,2,18,249,6,0.777778
49,5,249,6,44373,47,18,23,2,0.722222
6,48,1,1,21,3,28,0,28,0.821429
6,1,0,28,195,6,28,21,3,0.071429
14,28,21,3,3288,6,28,195,6,0.035714
3,3,195,6,26,14,28,3288,6,0.107143
6,6,3288,6,3,3,28,26,14,0.785714
2,6,26,14,278,6,28,3,3,0.142857
38,14,3,3,7,2,28,278,6,0.75
5,3,278,6,410,38,28,7,2,0.5
5,6,7,2,14929,5,28,410,38,0.428571
26,2,410,38,420,5,28,14929,5,0.178571
6,38,14929,5,2300,26,28,420,5,0.214286
26,5,420,5,5818,6,28,2300,26,0.392857
6,5,2300,26,19738,26,28,5818,6,0.357143
6,26,5818,6,1191,6,28,19738,26,0.321429
12,6,19738,26,3610,6,28,1191,6,0.285714
2,26,1191,6,492,12,28,3610,6,0.25
4,6,3610,6,92,2,28,492,12,0.464286
14,6,492,12,2795,4,28,92,2,0.642857
4,12,92,2,26,14,28,2795,4,0.607143
14,2,2795,4,2799,4,28,26,14,0.535714
18,4,26,14,26,14,28,2799,4,0.571429
17,14,2799,4,5562,18,28,26,14,0.678571
26,4,26,14,1039,17,28,5562,18,0.714286
6,14,5562,18,5493,26,28,1039,17,1
6,18,1039,17,190,6,28,5493,26,0.892857
20,17,5493,26,2296,6,28,190,6,0.857143
47,26,190,6,43,20,28,2296,6,0.928571
49,6,2296,6,44373,47,28,43,20,0.964286
18,48,1,1,231,17,15,158,23,0.2
11,1,158,23,5584,18,15,231,17,0.133333
19,23,231,17,2470,11,15,5584,18,0.066667
25,17,5584,18,40,19,15,2470,11,1
2,18,2470,11,1419,25,15,40,19,0.266667
5,11,40,19,92,2,15,1419,25,0.933333
6,19,1419,25,20359,5,15,92,2,0.866667
2,25,92,2,249,6,15,20359,5,0.333333
5,2,20359,5,23,2,15,249,6,0.533333
19,5,249,6,2771,5,15,23,2,0.466667
5,6,23,2,40,19,15,2771,5,0.4
6,2,2771,5,0,5,15,40,19,0.8
2,5,40,19,249,6,15,0,5,0.6
47,19,0,5,23,2,15,249,6,0.733333
49,5,249,6,44373,47,15,23,2,0.666667
47,48,1,1,9515,4,2,1127,4,0.5
49,1,1127,4,44373,47,2,9515,4,1
12,48,1,1,3722,26,20,1074,26,0.1
17,1,1074,26,2361,12,20,3722,26,0.05
41,26,3722,26,51,17,20,2361,12,0.15
17,26,2361,12,1249,41,20,51,17,1
26,12,51,17,37,17,20,1249,41,0.2
6,17,1249,41,201,26,20,37,17,0.9
2,41,37,17,2296,6,20,201,26,0.25
4,17,201,26,23,2,20,2296,6,0.85
12,26,2296,6,3281,4,20,23,2,0.8
18,6,23,2,492,12,20,3281,4,0.3
2,2,3281,4,2899,18,20,492,12,0.75
4,4,492,12,7,2,20,2899,18,0.7
9,12,2899,18,11481,4,20,7,2,0.65
26,18,7,2,14,9,20,11481,4,0.55
6,2,11481,4,96,26,20,14,9,0.35
6,4,14,9,1083,6,20,96,26,0.5
6,9,96,26,430,6,20,1083,6,0.45
20,26,1083,6,278,6,20,430,6,0.4
47,6,430,6,43,20,20,278,6,0.6
49,6,278,6,44373,47,20,43,20,0.95
14,48,1,1,1585,18,28,2137,2,0.035714
23,1,2137,2,26,14,28,1585,18,0.285714
17,2,1585,18,319,23,28,26,14,0.107143
14,18,26,14,51,17,28,319,23,0.071429
12,14,319,23,26,14,28,51,17,0.25
13,23,51,17,153,12,28,26,14,0.142857
26,17,26,14,2103,13,28,153,12,0.214286
2,14,153,12,26203,26,28,2103,13,0.178571
3,12,2103,13,59,2,28,26203,26,1
26,13,26203,26,21,3,28,59,2,0.928571
6,26,59,2,96,26,28,21,3,0.357143
32,2,21,3,278,6,28,96,26,0.321429
27,3,96,26,271,32,28,278,6,0.892857
25,26,278,6,207,27,28,271,32,0.428571
3,6,271,32,241,25,28,207,27,0.392857
6,32,207,27,21,3,28,241,25,0.857143
19,27,241,25,1083,6,28,21,3,0.464286
25,25,21,3,40,19,28,1083,6,0.535714
3,3,1083,6,1205,25,28,40,19,0.5
6,6,40,19,21,3,28,1205,25,0.821429
19,19,1205,25,5549,6,28,21,3,0.571429
33,25,21,3,40,19,28,5549,6,0.607143
2,3,5549,6,280,33,28,40,19,0.785714
5,6,40,19,282,2,28,280,33,0.642857
6,19,280,33,2325,5,28,282,2,0.678571
20,33,282,2,249,6,28,2325,5,0.714286
47,2,2325,5,43,20,28,249,6,0.75
49,5,249,6,44373,47,28,43,20,0.964286
18,48,1,1,317,21,15,669,23,0.2
11,1,669,23,3804,18,15,317,21,0.133333
19,23,317,21,436,11,15,3804,18,0.066667
25,21,3804,18,40,19,15,436,11,1
3,18,436,11,99,25,15,40,19,0.8
26,11,40,19,21,3,15,99,25,0.733333
26,19,99,25,4392,26,15,21,3,0.666667
14,25,21,3,5248,26,15,4392,26,0.6
5,3,4392,26,26,14,15,5248,26,0.533333
5,26,5248,26,1788,5,15,26,14,0.466667
6,26,26,14,412,5,15,1788,5,0.266667
6,14,1788,5,11954,6,15,412,5,0.333333
20,5,412,5,278,6,15,11954,6,0.4
47,5,11954,6,43,20,15,278,6,0.866667
49,6,278,6,44373,47,15,43,20,0.933333
3,48,1,1,40,19,38,17898,12,0.131579
6,1,17898,12,21,3,38,40,19,0.078947
13,12,40,19,15264,6,38,21,3,0.026316
11,19,21,3,321,13,38,15264,6,0.052632
2,3,15264,6,108,11,38,321,13,0.105263
23,6,321,13,169,2,38,108,11,1
27,13,108,11,52,23,38,169,2,0.342105
25,11,169,2,143,27,38,52,23,0.315789
3,2,52,23,99,25,38,143,27,0.289474
5,23,143,27,94,3,38,99,25,0.263158
5,27,99,25,1917,5,38,94,3,0.236842
6,25,94,3,412,5,38,1917,5,0.157895
6,3,1917,5,11954,6,38,412,5,0.184211
14,5,412,5,278,6,38,11954,6,0.210526
15,5,11954,6,26,14,38,278,6,0.947368
2,6,278,6,329,15,38,26,14,0.368421
3,6,26,14,169,2,38,329,15,0.394737
26,14,329,15,21,3,38,169,2,0.789474
6,15,169,2,66,26,38,21,3,0.447368
14,2,21,3,0,6,38,66,26,0.421053
3,3,66,26,26,14,38,0,6,0.763158
5,26,0,6,94,3,38,26,14,0.473684
6,6,26,14,2325,5,38,94,3,0.552632
6,14,94,3,249,6,38,2325,5,0.5
26,3,2325,5,278,6,38,249,6,0.526316
4,5,249,6,2860,26,38,278,6,0.657895
5,6,278,6,2293,4,38,2860,26,0.631579
14,6,2860,26,10717,5,38,2293,4,0.605263
27,26,2293,4,26,14,38,10717,5,0.578947
25,4,10717,5,143,27,38,26,14,0.684211
11,5,26,14,99,25,38,143,27,0.736842
2,14,143,27,88,11,38,99,25,0.710526
5,27,99,25,34,2,38,88,11,0.921053
5,25,88,11,417,5,38,34,2,0.894737
12,11,34,2,412,5,38,417,5,0.815789
20,2,417,5,5682,12,38,412,5,0.842105
47,5,412,5,43,20,38,5682,12,0.868421
49,5,5682,12,44373,47,38,43,20,0.973684
47,48,1,1,574,30,2,3126,18,1
49,1,3126,18,44373,47,2,574,30,0.5
4,48,1,1,2,2,25,197,30,0.52
14,1,197,30,1526,4,25,2,2,0.48
3,30,2,2,26,14,25,1526,4,0.44
6,2,1526,4,21,3,25,26,14,0.04
6,4,26,14,5636,6,25,21,3,0.28
5,14,21,3,5580,6,25,5636,6,0.24
5,3,5636,6,10723,5,25,5580,6,0.2
6,6,5580,6,11568,5,25,10723,5,0.16
6,6,10723,5,249,6,25,11568,5,0.08
26,5,11568,5,278,6,25,249,6,0.12
5,5,249,6,2860,26,25,278,6,0.4
17,6,278,6,10724,5,25,2860,26,0.36
2,6,2860,26,2882,17,25,10724,5,0.32
12,26,10724,5,146,2,25,2882,17,1
12,5,2882,17,2331,12,25,146,2,0.92
26,17,146,2,10725,12,25,2331,12,0.56
2,2,2331,12,2939,26,25,10725,12,0.88
5,12,10725,12,12,2,25,2939,26,0.84
19,12,2939,26,0,5,25,12,2,0.64
25,26,12,2,40,19,25,0,5,0.6
5,2,0,5,1419,25,25,40,19,0.68
6,5,40,19,10727,5,25,1419,25,0.8
20,19,1419,25,249,6,25,10727,5,0.72
47,25,10727,5,43,20,25,249,6,0.76
49,5,249,6,44373,47,25,43,20,0.96
4,48,1,1,2,2,22,197,30,0.545455
14,1,197,30,81,4,22,2,2,0.5
3,30,2,2,26,14,22,81,4,0.454545
6,2,81,4,21,3,22,26,14,0.045455
5,4,26,14,5636,6,22,21,3,0.272727
5,14,21,3,898,5,22,5636,6,0.227273
6,3,5636,6,2330,5,22,898,5,0.090909
6,6,898,5,249,6,22,2330,5,0.136364
26,5,2330,5,430,6,22,249,6,0.181818
5,5,249,6,2860,26,22,430,6,0.409091
17,6,430,6,10729,5,22,2860,26,0.363636
5,6,2860,26,2895,17,22,10729,5,0.318182
19,26,10729,5,11562,5,22,2895,17,1
5,5,2895,17,40,19,22,11562,5,0.590909
5,17,11562,5,10723,5,22,40,19,0.727273
19,5,40,19,10730,5,22,10723,5,0.636364
25,19,10723,5,40,19,22,10730,5,0.681818
5,5,10730,5,1419,25,22,40,19,0.772727
6,5,40,19,0,5,22,1419,25,0.909091
20,19,1419,25,249,6,22,0,5,0.818182
47,25,0,5,43,20,22,249,6,0.863636
49,5,249,6,44373,47,22,43,20,0.954545
6,48,1,1,2905,5,16,9,3,0.1875
12,1,9,3,249,6,16,2905,5,0.0625
26,3,2905,5,2360,12,16,249,6,0.125
5,5,249,6,2860,26,16,2360,12,0.375
17,6,2360,12,7275,5,16,2860,26,0.3125
5,12,2860,26,2895,17,16,7275,5,0.25
19,26,7275,5,29742,5,16,2895,17,1
5,5,2895,17,40,19,16,29742,5,0.4375
5,17,29742,5,11563,5,16,40,19,0.625
19,5,40,19,2408,5,16,11563,5,0.5
25,19,11563,5,40,19,16,2408,5,0.5625
5,5,2408,5,1419,25,16,40,19,0.6875
6,5,40,19,0,5,16,1419,25,0.875
20,19,1419,25,249,6,16,0,5,0.75
47,25,0,5,43,20,16,249,6,0.8125
49,5,249,6,44373,47,16,43,20,0.9375
4,48,1,1,28,15,20,5536,4,0.2
9,1,5536,4,5537,4,20,28,15,0.05
4,4,28,15,14,9,20,5537,4,0.1
17,15,5537,4,1474,4,20,14,9,0.15
19,4,14,9,4215,17,20,1474,4,0.25
6,9,1474,4,40,19,20,4215,17,1
2,4,4215,17,15978,6,20,40,19,0.35
6,17,40,19,92,2,20,15978,6,0.3
3,19,15978,6,0,6,20,92,2,0.9
6,6,92,2,21,3,20,0,6,0.4
2,2,0,6,4233,6,20,21,3,0.45
2,6,21,3,146,2,20,4233,6,0.85
38,3,4233,6,59,2,20,146,2,0.8
5,6,146,2,410,38,20,59,2,0.5
5,2,59,2,14929,5,20,410,38,0.75
2,2,410,38,420,5,20,14929,5,0.55
6,38,14929,5,7,2,20,420,5,0.6
20,5,420,5,4235,6,20,7,2,0.7
47,5,7,2,43,20,20,4235,6,0.65
49,2,4235,6,44373,47,20,43,20,0.95
6,48,1,1,4233,6,40,9,3,0.05
17,1,9,3,552,6,40,4233,6,0.025
3,3,4233,6,51,17,40,552,6,0.075
6,6,552,6,21,3,40,51,17,1
15,6,51,17,11403,6,40,21,3,0.175
6,17,21,3,73,15,40,11403,6,0.15
6,3,11403,6,10020,6,40,73,15,0.1
9,6,73,15,141,6,40,10020,6,0.125
6,15,10020,6,14,9,40,141,6,0.25
6,6,141,6,2296,6,40,14,9,0.2
21,6,14,9,7801,6,40,2296,6,0.225
6,9,2296,6,5797,21,40,7801,6,0.275
6,6,7801,6,2287,6,40,5797,21,0.5
7,6,5797,21,4279,6,40,2287,6,0.3
2,21,2287,6,8,7,40,4279,6,0.45
3,6,4279,6,34,2,40,8,7,0.325
26,6,8,7,94,3,40,34,2,0.425
6,7,34,2,1425,26,40,94,3,0.375
8,2,94,3,3034,6,40,1425,26,0.35
15,3,1425,26,11,8,40,3034,6,0.4
23,26,3034,6,73,15,40,11,8,0.475
17,6,11,8,52,23,40,73,15,0.525
4,8,73,15,2708,17,40,52,23,0.55
9,15,52,23,1006,4,40,2708,17,0.95
11,23,2708,17,14,9,40,1006,4,0.65
26,17,1006,4,2931,11,40,14,9,0.575
6,4,14,9,4988,26,40,2931,11,0.625
2,9,2931,11,2885,6,40,4988,26,0.6
38,11,4988,26,7,2,40,2885,6,0.925
5,26,2885,6,410,38,40,7,2,0.75
5,6,7,2,4055,5,40,410,38,0.725
2,2,410,38,420,5,40,4055,5,0.675
3,38,4055,5,80,2,40,420,5,0.7
6,5,420,5,21,3,40,80,2,0.9
17,5,80,2,67,6,40,21,3,0.775
4,2,21,3,2882,17,40,67,6,0.875
5,3,67,6,1603,4,40,2882,17,0.85
20,6,2882,17,1420,5,40,1603,4,0.825
47,17,1603,4,43,20,40,1420,5,0.8
49,4,1420,5,44373,47,40,43,20,0.975
9,48,1,1,1474,4,23,21051,22,0.043478
6,1,21051,22,14,9,23,1474,4,0.217391
6,22,1474,4,1700,6,23,14,9,0.086957
6,4,14,9,2884,6,23,1700,6,0.173913
17,9,1700,6,3971,6,23,2884,6,0.130435
5,6,2884,6,2488,17,23,3971,6,0.26087
6,6,3971,6,898,5,23,2488,17,1
14,6,2488,17,249,6,23,898,5,0.304348
18,17,898,5,26,14,23,249,6,0.347826
2,5,249,6,1054,18,23,26,14,0.391304
12,6,26,14,622,2,23,1054,18,0.695652
28,14,1054,18,2006,12,23,622,2,0.652174
2,18,622,2,480,28,23,2006,12,0.608696
4,2,2006,12,92,2,23,480,28,0.565217
4,12,480,28,4348,4,23,92,2,0.521739
17,28,92,2,4349,4,23,4348,4,0.434783
12,2,4348,4,4373,17,23,4349,4,0.478261
38,4,4349,4,3988,12,23,4373,17,0.913043
5,4,4373,17,410,38,23,3988,12,0.73913
5,17,3988,12,3018,5,23,410,38,0.869565
20,12,410,38,420,5,23,3018,5,0.782609
47,38,3018,5,43,20,23,420,5,0.826087
49,5,420,5,44373,47,23,43,20,0.956522
19,48,1,1,5001,17,43,9989,6,0.023256
38,1,9989,6,40,19,43,5001,17,1
5,6,5001,17,410,38,43,40,19,0.27907
5,17,40,19,0,5,43,410,38,0.255814
14,19,410,38,420,5,43,0,5,0.046512
15,38,0,5,26,14,43,420,5,0.069767
5,5,420,5,329,15,43,26,14,0.093023
12,5,26,14,2347,5,43,329,15,0.116279
3,14,329,15,91,12,43,2347,5,0.139535
6,15,2347,5,94,3,43,91,12,0.209302
14,5,91,12,95,6,43,94,3,0.162791
2,12,94,3,26,14,43,95,6,0.186047
38,3,95,6,92,2,43,26,14,0.232558
5,6,26,14,410,38,43,92,2,0.511628
5,14,92,2,4766,5,43,410,38,0.488372
14,2,410,38,420,5,43,4766,5,0.302326
15,38,4766,5,26,14,43,420,5,0.325581
5,5,420,5,329,15,43,26,14,0.348837
12,5,26,14,5491,5,43,329,15,0.372093
3,14,329,15,91,12,43,5491,5,0.395349
6,15,5491,5,94,3,43,91,12,0.465116
14,5,91,12,95,6,43,94,3,0.418605
28,12,94,3,26,14,43,95,6,0.44186
6,3,95,6,498,28,43,26,14,0.534884
17,6,26,14,2884,6,43,498,28,0.581395
6,14,498,28,16705,17,43,2884,6,0.55814
12,28,2884,6,418,6,43,16705,17,0.953488
2,6,16705,17,3011,12,43,418,6,0.604651
38,17,418,6,7,2,43,3011,12,0.72093
5,6,3011,12,410,38,43,7,2,0.697674
5,12,7,2,2294,5,43,410,38,0.674419
14,2,410,38,420,5,43,2294,5,0.627907
18,38,2294,5,26,14,43,420,5,0.651163
2,5,420,5,446,18,43,26,14,0.744186
38,5,26,14,92,2,43,446,18,0.930233
5,14,446,18,410,38,43,92,2,0.906977
5,18,92,2,90,5,43,410,38,0.813953
3,2,410,38,420,5,43,90,5,0.767442
6,38,90,5,94,3,43,420,5,0.790698
2,5,420,5,67,6,43,94,3,0.837209
20,5,94,3,596,2,43,67,6,0.860465
47,3,67,6,43,20,43,596,2,0.883721
49,6,596,2,44373,47,43,43,20,0.976744
17,48,1,1,2811,6,12,247,15,0.166667
19,1,247,15,2720,17,12,2811,6,0.083333
38,15,2811,6,40,19,12,2720,17,1
5,6,2720,17,410,38,12,40,19,0.5
5,17,40,19,1594,5,12,410,38,0.416667
2,19,410,38,412,5,12,1594,5,0.25
38,38,1594,5,92,2,12,412,5,0.333333
5,5,412,5,410,38,12,92,2,0.833333
5,5,92,2,4217,5,12,410,38,0.75
20,2,410,38,412,5,12,4217,5,0.583333
47,38,4217,5,43,20,12,412,5,0.666667
49,5,412,5,44373,47,12,43,20,0.916667
2,48,1,1,2931,17,22,21051,22,0.045455
3,1,21051,22,169,2,22,2931,17,1
4,22,2931,17,21,3,22,169,2,0.363636
6,17,169,2,1384,4,22,21,3,0.136364
26,2,21,3,5466,6,22,1384,4,0.090909
6,3,1384,4,66,26,22,5466,6,0.318182
27,4,5466,6,244,6,22,66,26,0.181818
25,6,66,26,98,27,22,244,6,0.227273
2,26,244,6,2493,25,22,98,27,0.272727
3,6,98,27,23,2,22,2493,25,0.909091
6,27,2493,25,94,3,22,23,2,0.863636
26,25,23,2,14696,6,22,94,3,0.5
6,2,94,3,16237,26,22,14696,6,0.454545
2,3,14696,6,1159,6,22,16237,26,0.409091
33,6,16237,26,7,2,22,1159,6,0.818182
2,26,1159,6,186,33,22,7,2,0.772727
38,6,7,2,282,2,22,186,33,0.590909
5,2,186,33,410,38,22,282,2,0.545455
5,33,282,2,90,5,22,410,38,0.727273
20,2,410,38,420,5,22,90,5,0.636364
47,38,90,5,43,20,22,420,5,0.681818
49,5,420,5,44373,47,22,43,20,0.954545
9,48,1,1,13943,6,39,9,3,0.025641
12,1,9,3,14,9,39,13943,6,0.076923
2,3,13943,6,1701,12,39,14,9,0.051282
26,6,14,9,92,2,39,1701,12,0.205128
6,9,1701,12,654,26,39,92,2,0.179487
12,12,92,2,16704,6,39,654,26,0.128205
17,2,654,26,4564,12,39,16704,6,0.102564
5,26,16704,6,2895,17,39,4564,12,0.153846
6,6,4564,12,2344,5,39,2895,17,1
2,12,2895,17,249,6,39,2344,5,0.230769
3,17,2344,5,23,2,39,249,6,0.25641
37,5,249,6,21,3,39,23,2,0.358974
6,6,23,2,1545,37,39,21,3,0.307692
14,2,21,3,4012,6,39,1545,37,0.282051
2,3,1545,37,26,14,39,4012,6,0.333333
23,37,4012,6,385,2,39,26,14,0.384615
17,6,26,14,52,23,39,385,2,0.435897
38,14,385,2,2191,17,39,52,23,0.410256
5,2,52,23,410,38,39,2191,17,0.948718
5,23,2191,17,13655,5,39,410,38,0.512821
2,17,410,38,420,5,39,13655,5,0.461538
24,38,13655,5,23,2,39,420,5,0.487179
26,5,420,5,54,24,39,23,2,0.641026
6,5,23,2,1034,26,39,54,24,0.589744
6,2,54,24,16704,6,39,1034,26,0.564103
14,24,1034,26,312,6,39,16704,6,0.538462
11,26,16704,6,26,14,39,312,6,0.615385
2,6,312,6,2888,11,39,26,14,0.666667
12,6,26,14,462,2,39,2888,11,0.923077
2,14,2888,11,1701,12,39,462,2,0.897436
38,11,462,2,7,2,39,1701,12,0.871795
5,2,1701,12,410,38,39,7,2,0.769231
5,12,7,2,12959,5,39,410,38,0.74359
3,2,410,38,420,5,39,12959,5,0.692308
6,38,12959,5,94,3,39,420,5,0.717949
2,5,420,5,67,6,39,94,3,0.794872
20,5,94,3,596,2,39,67,6,0.820513
47,3,67,6,43,20,39,596,2,0.846154
49,6,596,2,44373,47,39,43,20,0.974359
6,48,1,1,14,9,32,21051,22,0.125
12,1,21051,22,4302,6,32,14,9,0.03125
6,22,14,9,7465,12,32,4302,6,0.09375
14,9,4302,6,555,6,32,7465,12,0.0625
32,6,7465,12,26,14,32,555,6,0.4375
21,12,555,6,271,32,32,26,14,0.15625
24,6,26,14,4145,21,32,271,32,0.1875
6,14,271,32,54,24,32,4145,21,0.375
6,32,4145,21,555,6,32,54,24,0.3125
6,21,54,24,3121,6,32,555,6,0.28125
12,24,555,6,2020,6,32,3121,6,0.25
14,6,3121,6,2224,12,32,2020,6,0.21875
17,6,2020,6,26,14,32,2224,12,0.34375
12,6,2224,12,7779,17,32,26,14,0.40625
2,12,26,14,1701,12,32,7779,17,1
38,14,7779,17,7,2,32,1701,12,0.59375
5,17,1701,12,410,38,32,7,2,0.5625
5,12,7,2,4055,5,32,410,38,0.53125
14,2,410,38,420,5,32,4055,5,0.46875
11,38,4055,5,26,14,32,420,5,0.5
2,5,420,5,2888,11,32,26,14,0.625
3,5,26,14,462,2,32,2888,11,0.9375
6,14,2888,11,94,3,32,462,2,0.90625
2,11,462,2,2885,6,32,94,3,0.65625
38,2,94,3,7,2,32,2885,6,0.875
5,3,2885,6,410,38,32,7,2,0.78125
5,6,7,2,1594,5,32,410,38,0.75
26,2,410,38,420,5,32,1594,5,0.6875
6,38,1594,5,66,26,32,420,5,0.71875
20,5,420,5,67,6,32,66,26,0.8125
47,5,66,26,43,20,32,67,6,0.84375
49,26,67,6,44373,47,32,43,20,0.96875
26,48,1,1,21,3,25,2,2,0.32
5,1,2,2,729,26,25,21,3,0.12
12,2,21,3,2881,5,25,729,26,0.08
14,3,729,26,1651,12,25,2881,5,0.04
6,26,2881,5,26,14,25,1651,12,0.16
17,5,1651,12,2884,6,25,26,14,0.28
38,12,26,14,37,17,25,2884,6,0.24
5,14,2884,6,410,38,25,37,17,0.2
5,6,37,17,0,5,25,410,38,1
14,17,410,38,420,5,25,0,5,0.36
11,38,0,5,26,14,25,420,5,0.4
2,5,420,5,2888,11,25,26,14,0.44
3,5,26,14,462,2,25,2888,11,0.92
6,14,2888,11,94,3,25,462,2,0.88
2,11,462,2,2885,6,25,94,3,0.48
38,2,94,3,7,2,25,2885,6,0.84
5,3,2885,6,410,38,25,7,2,0.64
5,6,7,2,16168,5,25,410,38,0.6
2,2,410,38,420,5,25,16168,5,0.52
3,38,16168,5,23,2,25,420,5,0.56
5,5,420,5,21,3,25,23,2,0.8
6,5,23,2,3941,5,25,21,3,0.72
20,2,21,3,333,6,25,3941,5,0.68
47,3,3941,5,43,20,25,333,6,0.76
49,5,333,6,44373,47,25,43,20,0.96
12,48,1,1,4307,26,22,9,3,0.090909
17,1,9,3,3988,12,22,4307,26,0.045455
3,3,4307,26,3625,17,22,3988,12,0.136364
38,26,3988,12,94,3,22,3625,17,1
5,12,3625,17,410,38,22,94,3,0.318182
5,17,94,3,16190,5,22,410,38,0.272727
6,3,410,38,420,5,22,16190,5,0.181818
2,38,16190,5,1159,6,22,420,5,0.227273
3,5,420,5,23,2,22,1159,6,0.909091
5,5,1159,6,21,3,22,23,2,0.545455
26,6,23,2,3941,5,22,21,3,0.454545
6,2,21,3,715,26,22,3941,5,0.409091
2,3,3941,5,4012,6,22,715,26,0.363636
28,5,715,26,80,2,22,4012,6,0.5
26,26,4012,6,0,28,22,80,2,0.863636
6,6,80,2,1869,26,22,0,28,0.818182
15,2,0,28,1870,6,22,1869,26,0.590909
6,28,1869,26,73,15,22,1870,6,0.772727
12,26,1870,6,2453,6,22,73,15,0.636364
20,6,73,15,1561,12,22,2453,6,0.681818
47,15,2453,6,43,20,22,1561,12,0.727273
49,6,1561,12,44373,47,22,43,20,0.954545
4,48,1,1,2557,4,27,9,3,0.074074
2,1,9,3,508,4,27,2557,4,0.037037
4,3,2557,4,7,2,27,508,4,0.259259
15,4,508,4,2566,4,27,7,2,0.222222
4,4,7,2,73,15,27,2566,4,0.185185
17,2,2566,4,2567,4,27,73,15,0.111111
3,4,73,15,6893,17,27,2567,4,0.148148
6,15,2567,4,3,3,27,6893,17,1
2,4,6893,17,5383,6,27,3,3,0.296296
3,17,3,3,7,2,27,5383,6,0.925926
26,3,5383,6,21,3,27,7,2,0.888889
6,6,7,2,1494,26,27,21,3,0.37037
2,2,21,3,1114,6,27,1494,26,0.333333
4,3,1494,26,7,2,27,1114,6,0.851852
4,26,1114,6,11239,4,27,7,2,0.814815
4,6,7,2,0,4,27,11239,4,0.444444
9,2,11239,4,2562,4,27,0,4,0.407407
11,4,0,4,14,9,27,2562,4,0.555556
6,4,2562,4,4285,11,27,14,9,0.481481
2,4,14,9,2259,6,27,4285,11,0.518519
4,9,4285,11,7,2,27,2259,6,0.777778
4,11,2259,6,1625,4,27,7,2,0.740741
4,6,7,2,0,4,27,1625,4,0.666667
4,2,1625,4,3229,4,27,0,4,0.62963
20,4,0,4,4315,4,27,3229,4,0.592593
47,4,3229,4,43,20,27,4315,4,0.703704
49,4,4315,4,44373,47,27,43,20,0.962963
17,48,1,1,2279,6,30,9,3,0.033333
23,1,9,3,51,17,30,2279,6,0.066667
17,3,2279,6,52,23,30,51,17,1
3,6,51,17,3488,17,30,52,23,0.1
6,17,52,23,21,3,30,3488,17,0.933333
19,23,3488,17,541,6,30,21,3,0.133333
3,17,21,3,40,19,30,541,6,0.166667
22,3,541,6,21,3,30,40,19,0.366667
15,6,40,19,40810,22,30,21,3,0.2
22,19,21,3,73,15,30,40810,22,0.333333
4,3,40810,22,40811,22,30,73,15,0.233333
2,22,73,15,125,4,30,40811,22,0.266667
2,15,40811,22,563,2,30,125,4,0.3
3,22,125,4,7,2,30,563,2,0.4
6,4,563,2,21,3,30,7,2,0.9
9,2,7,2,534,6,30,21,3,0.433333
26,2,21,3,14,9,30,534,6,0.533333
12,3,534,6,2584,26,30,14,9,0.466667
2,6,14,9,5819,12,30,2584,26,0.5
3,9,2584,26,146,2,30,5819,12,0.866667
4,26,5819,12,21,3,30,146,2,0.833333
6,12,146,2,10000,4,30,21,3,0.6
2,2,21,3,195,6,30,10000,4,0.566667
6,3,10000,4,80,2,30,195,6,0.8
2,4,195,6,10159,6,30,80,2,0.766667
6,6,80,2,7,2,30,10159,6,0.733333
12,2,10159,6,1055,6,30,7,2,0.7
20,6,7,2,11242,12,30,1055,6,0.633333
47,2,1055,6,43,20,30,11242,12,0.666667
49,6,11242,12,44373,47,30,43,20,0.966667
14,48,1,1,2562,4,42,0,4,0.02381
3,1,0,4,26,14,42,2562,4,0.190476
4,4,2562,4,94,3,42,26,14,0.047619
26,4,26,14,10000,4,42,94,3,0.119048
6,14,94,3,1726,26,42,10000,4,0.095238
14,3,10000,4,6575,6,42,1726,26,0.071429
17,4,1726,26,26,14,42,6575,6,0.142857
2,26,6575,6,51,17,42,26,14,0.166667
4,6,26,14,23,2,42,51,17,1
23,14,51,17,1603,4,42,23,2,0.238095
17,17,23,2,52,23,42,1603,4,0.214286
11,2,1603,4,273,17,42,52,23,0.285714
24,4,52,23,68,11,42,273,17,0.261905
4,23,273,17,54,24,42,68,11,0.952381
4,17,68,11,1625,4,42,54,24,0.380952
4,11,54,24,0,4,42,1625,4,0.357143
6,24,1625,4,3229,4,42,0,4,0.333333
19,4,0,4,312,6,42,3229,4,0.309524
4,4,3229,4,40,19,42,312,6,0.404762
4,4,312,6,11239,4,42,40,19,0.714286
4,6,40,19,5816,4,42,11239,4,0.452381
14,19,11239,4,1623,4,42,5816,4,0.428571
